央视频道,#genre#
CCTV-10,http://222.174.140.242:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11,http://222.174.140.242:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12,http://222.174.140.242:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV-14,http://222.174.140.242:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://222.174.140.242:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0











CCTV-1,http://dp.sxtv.top:88/live/yfy.php?id=1
CCTV-2,http://dp.sxtv.top:88/live/yfy.php?id=2
CCTV-3,http://dp.sxtv.top:88/live/yfy.php?id=3
CCTV-4,http://dp.sxtv.top:88/live/yfy.php?id=4
CCTV-5,http://dp.sxtv.top:88/live/yfy.php?id=5
CCTV-5+,http://dp.sxtv.top:88/live/yfy.php?id=13
CCTV-6,http://dp.sxtv.top:88/live/yfy.php?id=6
CCTV-7,http://dp.sxtv.top:88/live/yfy.php?id=7
CCTV-8,http://dp.sxtv.top:88/live/yfy.php?id=8
CCTV-9,http://dp.sxtv.top:88/live/yfy.php?id=9
CCTV-10,http://dp.sxtv.top:88/live/yfy.php?id=10
CCTV-11,http://dp.sxtv.top:88/live/yfy.php?id=41
CCTV-12,http://dp.sxtv.top:88/live/yfy.php?id=11
CCTV-13,http://dp.sxtv.top:88/live/yfy.php?id=39
CCTV-14,http://dp.sxtv.top:88/live/yfy.php?id=12
CCTV-15,http://dp.sxtv.top:88/live/yfy.php?id=40
CCTV-16,http://dp.sxtv.top:88/live/yfy.php?id=116
CCTV-17,http://dp.sxtv.top:88/live/yfy.php?id=90
CGTN纪录,http://dp.sxtv.top:88/live/yfy.php?id=14
CGTN,http://dp.sxtv.top:88/live/yfy.php?id=15
CETV1中教1台,http://dp.sxtv.top:88/live/yfy.php?id=33
CETV4中教4台,http://dp.sxtv.top:88/live/yfy.php?id=38







CCTV-1,http://ynxsj.7766.org:9901/tsfile/live/0001_1.m3u8?key=txiptv
CCTV-2,http://ynxsj.7766.org:9901/tsfile/live/0002_1.m3u8?key=txiptv
CCTV-3,http://ynxsj.7766.org:9901/tsfile/live/0003_1.m3u8?key=txiptv
CCTV-4,http://ynxsj.7766.org:9901/tsfile/live/0004_1.m3u8?key=txiptv
CCTV-5,http://ynxsj.7766.org:9901/tsfile/live/0005_1.m3u8?key=txiptv
CCTV-5+,http://ynxsj.7766.org:9901/tsfile/live/0016_1.m3u8?key=txiptv
CCTV-6,http://ynxsj.7766.org:9901/tsfile/live/0006_1.m3u8?key=txiptv
CCTV-7,http://ynxsj.7766.org:9901/tsfile/live/0007_1.m3u8?key=txiptv
CCTV-8,http://ynxsj.7766.org:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV-9,http://ynxsj.7766.org:9901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV-10,http://ynxsj.7766.org:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV-11,http://ynxsj.7766.org:9901/tsfile/live/0011_1.m3u8?key=txiptv
CCTV-12,http://ynxsj.7766.org:9901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV-13,http://ynxsj.7766.org:9901/tsfile/live/0013_2.m3u8?key=txiptv
CCTV-14,http://ynxsj.7766.org:9901/tsfile/live/0014_1.m3u8?key=txiptv
CCTV-15,http://ynxsj.7766.org:9901/tsfile/live/0015_1.m3u8?key=txiptv

















CGTN记录,https://livedoc.cgtn.com/500d/prog_index.m3u8
CGTN俄语,https://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN法语,https://livefr.cgtn.com/1000f/prog_index.m3u8
CGTN西语,https://livees.cgtn.com/1000e/prog_index.m3u8
CGTN阿语,https://livear.cgtn.com/1000a/prog_index.m3u8



CGTN英语,http://nas.jumping.wang:5555/udp/239.93.0.104:5140
CGTN西班牙语,http://nas.jumping.wang:5555/udp/239.93.42.49:5140
CGTN法语,http://nas.jumping.wang:5555/udp/239.93.42.50:5140
CETV-1,http://yuju666888.x3322.net:808/hls/204/index.m3u8








C高尔夫网球,http://yuju666888.x3322.net:808/hls/63/index.m3u8
现代教育,http://yuju666888.x3322.net:808/hls/126/index.m3u8




